,0,1
0,31.406986720197803,121.48913554118263
1,31.406944706279145,121.48897870431325
2,31.40704729837301,121.48930611558806
3,31.406888036312537,121.48941945026012
4,31.4067913064619,121.48910005254875
5,31.407003655238576,121.4895173024035
6,31.410073229450877,121.4859352484087
7,31.41017371984258,121.48579074333347
8,31.41005724233318,121.4863848197538
9,31.40970780893746,121.48588975607016
10,31.41014174563871,121.48662298552881
11,31.41028334560167,121.4864383401549
12,31.40995675181673,121.48607440144696
13,31.219338041521706,121.42486169901291
14,31.21922711218589,121.4246581214961
15,31.219299524405955,121.42499321369193
16,31.219153159222994,121.42513373622567
17,31.21905147380459,121.4250400545365
18,31.219028363466986,121.42479864402982
19,31.219367314519154,121.42463109793192
20,31.21927216009547,121.42454797037486
21,31.221868350211793,121.45189381683645
22,31.221772206362456,121.45155989186965
23,31.221772206662456,121.45155989186995
24,31.22164879769611,121.45196764949245
25,31.22156843847792,121.45173776144995
26,31.2214765992878,121.45166728482378
27,31.221512473982052,121.4520800764913
28,31.221410589814752,121.45160687628707
29,31.221699022172782,121.45204483817821
30,31.221641622768704,121.45156492591438
31,31.221330230394074,121.4521169928193
32,31.22153543377924,121.45223445386289
33,31.224766823561744,121.44186009318952
34,31.224708083399086,121.44202717856749
35,31.224650930773358,121.44222025500429
36,31.224542975719356,121.44242075745785
37,31.22437786775119,121.44210886475227
38,31.224530275116646,121.44171528586195
39,31.224512811785154,121.4419454923827
40,31.224414382038216,121.44224810256728
41,31.033949491101453,121.22083644997616
42,31.03375198050173,121.22101805944874
43,31.03379387672378,121.22124507128947
44,31.033766943440288,121.22124507128947
45,31.039440335008564,121.21277612057672
46,31.0395776455619,121.21234359760406
47,31.039357653289525,121.21250213192073
48,31.03932812408676,121.2126244790564
49,31.039257253962727,121.21278990616946
50,31.039180477935506,121.21297945806984
51,31.03923658349994,121.21315177797925
52,31.039474293550935,121.21287434292508
53,31.039168666233508,121.21257622948178
54,31.188747011792405,121.43768980664281
55,31.188780490167243,121.43756605646311
56,31.18886101918253,121.43785374918858
57,31.18870539001258,121.4375364410355
58,31.192274934401503,121.4254666207768
59,31.192355062988412,121.42580617499029
60,31.192427178658622,121.42573592239437
61,31.192248892596137,121.4258600353138
62,31.192114677024122,121.42557902493023
63,31.11231507979433,121.37817029507094
64,31.112415965416595,121.37800676809076
65,31.112100954853002,121.37835787013645
66,31.112473614295492,121.37853823077637
67,31.112518909818615,121.37813181813442
68,31.10848262778631,121.37213567074159
69,31.108620581911246,121.37205728531384
70,31.108579568543668,121.37190051445837
71,31.108450935594153,121.3718896275934
72,31.108790227925212,121.37217921820144
73,31.10872497949417,121.37243832558758
74,31.108372637191742,121.37192882030728
75,31.108333487966295,121.37217704082846
76,31.108285017474362,121.37193099768027
77,31.221428673400894,121.54432875224884
78,31.221454311291236,121.54407767088858
79,31.221470334969176,121.54433062599036
80,31.221306893326783,121.54445241918748
81,31.221338940729925,121.54419759034423
82,31.221790807957497,121.54426691877953
83,31.221614667636864,121.54448719957328
84,31.157984242026306,121.57239121670398
85,31.15800704954704,121.57243240658656
86,31.1581604818166,121.5721125792631
87,31.157851543614957,121.57243240658656
88,31.158104499801095,121.57270862109316
89,31.157741652602386,121.57210773339457
90,31.157853617029062,121.57244936712644
